date,p50 deploy/adservice,p50 deploy/cartservice,p50 deploy/checkoutservice,p50 deploy/currencyservice,p50 deploy/emailservice,p50 deploy/frontend,p50 deploy/loadgenerator,p50 deploy/paymentservice,p50 deploy/productcatalogservice,p50 deploy/recommendationservice,p50 deploy/redis-cart,p50 deploy/shippingservice,p95 deploy/adservice,p95 deploy/cartservice,p95 deploy/checkoutservice,p95 deploy/currencyservice,p95 deploy/emailservice,p95 deploy/loadgenerator,p95 deploy/paymentservice,p95 deploy/productcatalogservice,p95 deploy/recommendationservice,p95 deploy/redis-cart,p95 deploy/shippingservice,p99 deploy/adservice,p99 deploy/cartservice,p99 deploy/checkoutservice,p99 deploy/currencyservice,p99 deploy/emailservice,p99 deploy/frontend,p99 deploy/loadgenerator,p99 deploy/paymentservice,p99 deploy/productcatalogservice,p99 deploy/recommendationservice,p99 deploy/redis-cart,p99 deploy/shippingservice,🔒deploy/adservice,🔒deploy/cartservice,🔒deploy/checkoutservice,🔒deploy/currencyservice,🔒deploy/emailservice,🔒deploy/frontend,🔒deploy/loadgenerator,🔒deploy/paymentservice,🔒deploy/productcatalogservice,🔒deploy/recommendationservice,🔒deploy/redis-cart,🔒deploy/shippingservice,deploy/adservice,deploy/cartservice,deploy/checkoutservice,deploy/currencyservice,deploy/emailservice,deploy/frontend,deploy/loadgenerator,deploy/paymentservice,deploy/productcatalogservice,deploy/recommendationservice,deploy/redis-cart,deploy/shippingservice,p95 deploy/frontend
2021-10-07 09:18:00,2.0,1.157142857142857,1.1010401188707282,1.0445302267870682,1.0952380952380951,1.070409982174688,1.0000000000000002,1.0714285714285714,1.0330174927113696,1.577777777777778,2.0,1.2642857142857142,1.1115696942084528,1.0004953914035823,1.0648254280152103,1.009079043341395,1.0111038536903985,1.0,1.0124902419984387,1.0026059708736157,1.0011873940951552,1.2307692307692308,1.01427498121713,1.4716890004693057,1.0009519994978464,1.065816833614312,1.0068007033749284,1.0102634641836843,1.0099526152393747,1.0,1.0104336485164656,1.0001083354591076,1.0002120763114697,1.2462311557788945,1.0301589017403523,1.1467289262398008,1.1501597444089455,1.263157894736842,1.120854920232424,1.05,1.1498371335504884,1.4994500000003086,1.1052631578947367,1.1588557516737674,1.1403658973045425,1.0,1.1379482775863794,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,2.0,1.0090199709033196
2021-10-07 09:18:05,1.75,1.4,1.0416047548291234,1.0445302267870682,1.1428571428571428,1.070409982174688,1.0000000000000002,1.0714285714285714,1.0476340694006314,1.577777777777778,2.0,1.2642857142857142,1.0342546259250893,1.000788484709882,1.0329858268289578,1.009079043341395,1.0117570215545395,1.4054054054054053,1.0124902419984387,1.0037596130794961,1.0011873940951552,1.2307692307692308,1.01427498121713,1.0309748481915444,1.002134152720447,1.0327439001638383,1.0068007033749284,1.0103692730927945,1.0099526152393747,1.380710659898477,1.0104336485164656,1.010009175077154,1.0002120763114697,1.2462311557788945,1.0301589017403523,1.1358592310326645,1.156549520766773,1.1578947368421053,1.120854920232424,1.15,1.1498371335504884,1.4994500000003086,1.1052631578947367,1.143639683505782,1.1403658973045425,1.0,1.1379482775863794,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,2.0,1.0090199709033196
2021-10-07 09:18:10,1.75,1.4,1.0416047548291234,1.0436670071501533,1.1428571428571428,1.0638528138528138,1.0000000000000002,1.2857142857142856,1.0476340694006314,1.3714285714285714,2.0,1.278195488721805,1.0342546259250893,1.000788484709882,1.0329858268289578,1.0111482206610618,1.0117570215545395,1.4054054054054053,1.0273224043715847,1.0037596130794961,1.0029480129259027,1.2307692307692308,1.0150262960180316,1.0309748481915444,1.002134152720447,1.0327439001638383,1.01410987055359,1.0103692730927945,1.0090230751075688,1.380710659898477,1.0211933485490707,1.010009175077154,1.0215879059123725,1.2462311557788945,1.041076640363204,1.1358592310326645,1.156549520766773,1.1578947368421053,1.135316192738868,1.15,1.1400651465798044,1.4994500000003086,1.1578947368421053,1.143639683505782,1.0921151201061061,1.0,1.1293103448275863,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.003945686196711
2021-10-07 09:18:15,1.6354166666666667,1.2548387096774192,1.1084695393759287,1.0436670071501533,1.2285714285714286,1.0638528138528138,1.0000000000000002,1.2857142857142856,1.021947674418604,1.3714285714285714,2.0,1.278195488721805,1.0295875432155013,1.00093715522757,1.0678577709853296,1.0111482206610618,1.0209013716525146,1.2702702702702702,1.0273224043715847,1.0017322635845933,1.0029480129259027,1.2307692307692308,1.0150262960180316,1.077130216473097,1.0007148714177967,1.0663821829040636,1.01410987055359,1.0203153105491483,1.0090230751075688,1.2538071065989849,1.0211933485490707,1.000072013686965,1.0215879059123725,1.2462311557788945,1.041076640363204,1.1086849930148237,1.156549520766773,1.2105263157894737,1.135316192738868,1.2999999999999998,1.1400651465798044,1.4994500000003086,1.1578947368421053,1.1588557516737674,1.0921151201061061,1.0,1.1293103448275863,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.003945686196711
2021-10-07 09:18:20,1.6354166666666667,1.2548387096774192,1.1084695393759287,1.0358521314006346,1.2285714285714286,1.063973063973064,1.0000000000000002,1.2142857142857142,1.021947674418604,1.3199999999999998,2.0,1.1057142857142859,1.0295875432155013,1.00093715522757,1.0678577709853296,1.006123075741871,1.0209013716525146,1.2702702702702702,1.0145719489981784,1.0017322635845933,1.0008549237485118,1.2307692307692308,1.000570999248685,1.077130216473097,1.0007148714177967,1.0663821829040636,1.0076057710641724,1.0203153105491483,1.0210417385305277,1.2538071065989849,1.0107234720863674,1.000072013686965,1.0001526949442583,1.2462311557788945,1.0297265160523186,1.1086849930148237,1.156549520766773,1.2105263157894737,1.0816028948577907,1.2999999999999998,1.1140065146579805,1.4994500000003086,1.2105263157894737,1.1588557516737674,1.1228201601414747,1.0,1.1724137931034484,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.026319269937839
2021-10-07 09:18:25,1.591346153846154,1.3782608695652172,1.00074294205052,1.0358521314006346,1.1428571428571428,1.063973063973064,1.0000000000000002,1.2142857142857142,1.047384937238494,1.3199999999999998,2.0,1.1057142857142859,1.032669578967116,1.1134382598267607,1.0675545366883177,1.006123075741871,1.024820378837361,1.2702702702702702,1.0145719489981784,1.0037399498311723,1.0008549237485118,1.2307692307692308,1.000570999248685,1.0390890906854144,1.4642200628289783,1.0663256479750884,1.0076057710641724,1.020950164003809,1.0210417385305277,1.2538071065989849,1.0107234720863674,1.0037534406539328,1.0001526949442583,1.2462311557788945,1.0297265160523186,1.081510754996983,1.0798722044728435,1.105263157894737,1.0816028948577907,1.0,1.1140065146579805,1.4994500000003086,1.2105263157894737,1.0955569080949483,1.1228201601414747,1.0,1.1724137931034484,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.026319269937839
2021-10-07 09:18:30,1.591346153846154,1.3782608695652172,1.00074294205052,1.050981049807144,1.1428571428571428,1.0582750582750582,1.0000000000000002,1.0,1.047384937238494,1.5904761904761906,2.0,1.4404761904761907,1.032669578967116,1.1134382598267607,1.0675545366883177,1.0104226649775423,1.024820378837361,1.2702702702702702,1.0,1.0037399498311723,1.0012037719447435,1.2307692307692308,1.0503380916604057,1.0390890906854144,1.4642200628289783,1.0663256479750884,1.005317683947374,1.020950164003809,1.0838946279116208,1.2538071065989849,1.0,1.0037534406539328,1.0002150015019728,1.2462311557788945,1.041833315317263,1.081510754996983,1.0798722044728435,1.105263157894737,1.089866479147187,1.0,1.1009771986970684,1.4994500000003086,1.0,1.0955569080949483,1.10088798868764,1.0,1.0689655172413794,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.4994500000000244,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.0247321782832957
2021-10-07 09:18:35,1.65625,1.127272727272727,1.00037147102526,1.050981049807144,1.0714285714285714,1.0582750582750582,1.0,1.0,1.02915057915058,1.5904761904761906,2.0,1.4404761904761907,1.0622571221826171,1.0004168084156615,1.002692720557466,1.0104226649775423,1.023514043109079,1.2702702702702702,1.0,1.0023007670776067,1.0012037719447435,1.2307692307692308,1.0503380916604057,1.8489563636529311,1.0002109742476912,1.002672971441946,1.005317683947374,1.0207385461855887,1.0838946279116208,1.2538071065989849,1.0,1.0000956475224554,1.0002150015019728,1.2462311557788945,1.041833315317263,1.1249895358255282,1.1150159744408945,1.0,1.089866479147187,1.0999999999999999,1.1009771986970684,1.0,1.0,1.1071211199026172,1.10088798868764,1.0,1.0689655172413794,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.0,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.0247321782832957
2021-10-07 09:18:40,1.65625,1.127272727272727,1.00037147102526,1.1058594112730988,1.0714285714285714,1.0652680652680653,1.0,1.1428571428571428,1.02915057915058,1.2666666666666666,2.0,1.203296703296704,1.0622571221826171,1.0004168084156615,1.002692720557466,1.0473799378095128,1.023514043109079,1.2702702702702702,1.0585480093676816,1.0023007670776067,1.0400438422435134,1.4871794871794872,1.0097670924117206,1.8489563636529311,1.0002109742476912,1.002672971441946,1.1831034653220627,1.0207385461855887,1.1997845597090346,1.2538071065989849,1.0429301162917073,1.0000956475224554,1.0492748340235658,1.4974874371859297,1.0295103232083018,1.1249895358255282,1.1150159744408945,1.0,1.0908994271833616,1.0999999999999999,1.1270358306188923,1.0,1.1578947368421053,1.1071211199026172,1.1096608572691737,1.0,1.1896551724137931,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,1.0,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.2492174756425518
2021-10-07 09:18:45,1.5625000000000002,1.36875,1.0416047548291234,1.1058594112730988,1.0952380952380951,1.0652680652680653,1.0,1.1428571428571428,1.5668941979522182,1.2666666666666666,2.0,1.203296703296704,1.328545011122129,1.922630648958188,1.061186616451067,1.0473799378095128,1.02416721097322,1.0,1.0585480093676816,1.4761487005154084,1.0400438422435134,1.4871794871794872,1.0097670924117206,1.2989843853230236,1.9872967099973402,1.0651384144666098,1.1831034653220627,1.0208443550946988,1.1997845597090346,1.0,1.0429301162917073,1.0402869296855448,1.0492748340235658,1.4974874371859297,1.0295103232083018,1.0597713645827105,1.121405750798722,1.1578947368421053,1.0908994271833616,1.05,1.1270358306188923,2.0,1.1578947368421053,1.1533779671332927,1.1096608572691737,1.0,1.1896551724137931,1.499550000000113,1.4996500000002015,1.4989000000000487,1.4998500000001513,1.4999500000003536,1.4999500000003536,2.0,1.0,1.499550000000113,1.499950000001263,1.0,1.499950000001263,1.2492174756425518
