date,p50 deploy/adservice,p50 deploy/cartservice,p50 deploy/checkoutservice,p50 deploy/currencyservice,p50 deploy/emailservice,p50 deploy/frontend,p50 deploy/paymentservice,p50 deploy/productcatalogservice,p50 deploy/recommendationservice,p50 deploy/redis-cart,p50 deploy/shippingservice,p95 deploy/adservice,p95 deploy/cartservice,p95 deploy/checkoutservice,p95 deploy/currencyservice,p95 deploy/emailservice,p95 deploy/loadgenerator,p95 deploy/paymentservice,p95 deploy/productcatalogservice,p95 deploy/recommendationservice,p95 deploy/redis-cart,p95 deploy/shippingservice,p99 deploy/adservice,p99 deploy/cartservice,p99 deploy/checkoutservice,p99 deploy/currencyservice,p99 deploy/emailservice,p99 deploy/frontend,p99 deploy/loadgenerator,p99 deploy/paymentservice,p99 deploy/productcatalogservice,p99 deploy/recommendationservice,p99 deploy/redis-cart,p99 deploy/shippingservice,🔒deploy/adservice,🔒deploy/cartservice,🔒deploy/checkoutservice,🔒deploy/currencyservice,🔒deploy/emailservice,🔒deploy/frontend,🔒deploy/paymentservice,🔒deploy/productcatalogservice,🔒deploy/recommendationservice,🔒deploy/shippingservice,p95 deploy/frontend
2021-10-07 11:14:35,-0.17966211825861433,-0.48243181932751905,-0.07352941176470595,-0.27136104243442266,1.0,-0.09745964912280719,-0.20202020202020252,-0.16437875559861245,-0.6722610722610722,0.0,0.790336134453781,-0.0648148148148154,-0.039080459770115664,0.9999999999999997,-0.21647633412339162,0.1090909090909095,0.4999999999999998,-0.071428571428572,-0.1643787555986112,0.023970037453183695,0.0,31.79527559055119,0.11494252873563694,-0.004207428822177949,1.0,-0.11346806350150114,0.020338983050847095,-0.2150537634408622,0.4999999999999999,-0.01063829787234058,-0.3113251993637924,0.9780064794510135,0.0,48.20833333333337,0.32723465667225277,0.43820224719101136,0.0,0.13183279742765266,0.5,0.1428571428571429,-0.4999999999999999,0.43040685224839415,0.14762335879547636,-0.17390094723068691,-0.31788188621196284
2021-10-07 11:14:40,-0.17966211825861433,-0.48243181932751905,-0.07352941176470595,0.24462226144266155,1.0,0.4074925775978409,-0.288600288600289,-0.16437875559861245,-0.6622788975730153,0.0,-0.3872822299651548,-0.0648148148148154,-0.039080459770115664,0.9999999999999997,0.20789854403299943,0.1090909090909095,0.4999999999999998,-0.10714285714285778,-0.1643787555986112,-0.136770213703458,0.0,-0.6479738813136138,0.11494252873563694,-0.004207428822177949,1.0,-0.07589097753671403,0.020338983050847095,0.06308243727598614,0.4999999999999999,-0.01595744680851054,-0.3113251993637924,-0.0008083957280607468,0.0,-0.6416666666666684,0.32723465667225277,0.43820224719101136,0.0,0.7588424437299033,0.5,0.7582417582417582,0.75,0.43040685224839415,0.7538977216849699,0.8695047361534346,0.31347343827710206
2021-10-07 11:14:45,-0.05418381344307676,0.2671198841990814,0.4411764705882354,0.24462226144266155,1.0,0.4074925775978409,-0.288600288600289,0.48430770035641896,-0.6622788975730153,0.0,-0.3872822299651548,-0.019547325102880174,-0.06315789473684248,-0.07499999999999998,0.20789854403299943,0.1636363636363634,-0.5000000000000002,-0.10714285714285778,0.48430770035640863,-0.136770213703458,0.0,-0.6479738813136138,0.7854406130268236,-0.007188766423169177,-0.015,-0.07589097753671403,0.030508474576270955,0.06308243727598614,-0.5000000000000001,-0.01595744680851054,0.29684129535741544,-0.0008083957280607468,0.0,-0.6416666666666684,0.781727235383715,0.7865168539325844,0.24999999999999997,0.7588424437299033,0.0,0.7582417582417582,0.75,0.7430406852248395,0.7538977216849699,0.8695047361534346,0.31347343827710206
2021-10-07 11:14:50,-0.05418381344307676,0.2671198841990814,0.4411764705882354,0.8033274264660277,1.0,1.092904893813481,-0.5050505050505059,0.48430770035641896,0.031564064350949245,0.0,-0.771428571428568,-0.019547325102880174,-0.06315789473684248,-0.07499999999999998,1.0826074019351342,0.1636363636363634,-0.5000000000000002,-0.2857142857142871,0.48430770035640863,-0.06326518081905527,0.08999999999999994,-0.6614173228346433,0.7854406130268236,-0.007188766423169177,-0.015,0.221041682145774,0.030508474576270955,0.2354838709677431,-0.5000000000000001,-0.04255319148936232,0.29684129535741544,-0.0004193871406358556,0.09,2.4027777777777786,0.781727235383715,0.7865168539325844,0.24999999999999997,1.1800643086816718,0.0,0.9670329670329669,0.25,0.7430406852248395,0.7869906884148503,0.6956037889227479,0.795868561977353
2021-10-07 11:14:55,0.5552499694413866,0.5383392506067334,0.5147058823529411,0.8033274264660277,0.6666666666666665,1.092904893813481,-0.5050505050505059,1.2404199300427377,0.031564064350949245,0.0,-0.771428571428568,1.6018518518518676,0.10344827586206844,-0.32500000000000073,1.0826074019351342,-0.218181818181818,0.0,-0.2857142857142871,1.2404199300427294,-0.06326518081905527,0.08999999999999994,-0.6614173228346433,0.6934865900383207,0.0013766638272975143,-0.065,0.221041682145774,-0.040677966101694815,0.2354838709677431,0.0,-0.04255319148936232,0.7195911133094267,-0.0004193871406358556,0.09,2.4027777777777786,1.2180401109467187,1.1797752808988766,0.7499999999999999,1.1800643086816718,0.9999999999999994,0.9670329670329669,0.25,1.049250535331906,0.7869906884148503,0.6956037889227479,0.795868561977353
2021-10-07 11:15:00,0.5552499694413866,0.5383392506067334,0.5147058823529411,0.44889657597790644,0.6666666666666665,1.0060350877192998,2.3737373737373737,1.2404199300427377,-0.04502670325455163,0.0,-0.19542857142856962,1.6018518518518676,0.10344827586206844,-0.32500000000000073,0.8062647461143706,-0.218181818181818,0.0,0.785714285714284,1.2404199300427294,0.11294742331579438,0.0,-0.425196850393704,0.6934865900383207,0.0013766638272975143,-0.065,0.8812195061544889,-0.040677966101694815,0.051971326164874695,0.0,0.96808510638298,0.7195911133094267,1.6145061835827266,0.0,38.763888888888914,1.2180401109467187,1.1797752808988766,0.7499999999999999,1.4083601286173633,0.9999999999999994,1.4945054945054945,1.4999999999999998,1.049250535331906,1.3931371906244883,1.304257104230152,0.3315444314646252
2021-10-07 11:15:05,-0.19747984899500337,0.701781682877618,0.8088235294117648,0.44889657597790644,0.8000000000000004,1.0060350877192998,2.3737373737373737,0.7979622103486292,-0.04502670325455163,0.0,-0.19542857142856962,-0.07124273033364063,0.019680403700588073,0.5749999999999987,0.8062647461143706,0.054545454545454244,0.4999999999999998,0.785714285714284,0.7979622103486189,0.11294742331579438,0.0,-0.425196850393704,-0.13409961685823188,-0.0070037772213760755,0.9149999999999988,0.8812195061544889,0.01016949152542386,0.051971326164874695,0.4999999999999999,0.96808510638298,0.3956555789126436,1.6145061835827266,0.0,38.763888888888914,1.5089153613220547,1.5168539325842698,1.25,1.4083601286173633,0.9999999999999994,1.4945054945054945,1.4999999999999998,1.4154175588865099,1.3931371906244883,1.304257104230152,0.3315444314646252
2021-10-07 11:15:10,-0.19747984899500337,0.701781682877618,0.8088235294117648,0.6842875114543308,0.8000000000000004,1.0545799793601665,0.10101010101010112,0.7979622103486292,0.6322843822843817,0.0,1.1103896103896067,-0.07124273033364063,0.019680403700588073,0.5749999999999987,0.44382304203732864,0.054545454545454244,0.4999999999999998,0.0,0.7979622103486189,0.30374531835206353,0.0,-0.20472440944881645,-0.13409961685823188,-0.0070037772213760755,0.9149999999999988,0.04764676259586606,0.01016949152542386,-0.009557945041816937,0.4999999999999999,0.0,0.3956555789126436,1.0236746196577755,0.0,2.097222222222226,1.5089153613220547,1.5168539325842698,1.25,1.2958199356913183,0.9999999999999994,1.4615384615384612,0.0,1.4154175588865099,1.524492706113752,1.1738313938071367,0.30770075989775464
2021-10-07 11:15:15,0.21456790123456604,-0.1525852363428599,0.44117647058823517,0.6842875114543308,1.0,1.0545799793601665,0.10101010101010112,0.440139469684409,0.6322843822843817,0.0,1.1103896103896067,0.07740740740740921,-0.018472906403940885,-0.2250000000000005,0.44382304203732864,0.18181818181818227,0.4999999999999998,0.0,0.4401394696844139,0.30374531835206353,0.0,-0.20472440944881645,0.9885057471264376,-0.004930177331509166,-0.045,0.04764676259586606,0.03389830508474516,-0.009557945041816937,0.4999999999999999,0.0,1.1495129357129998,1.0236746196577755,0.0,2.097222222222226,1.636173283361264,1.415730337078652,0.24999999999999997,1.2958199356913183,0.5,1.4615384615384612,0.0,1.5396145610278378,1.524492706113752,1.1738313938071367,0.30770075989775464
2021-10-07 11:15:20,0.21456790123456604,-0.1525852363428599,0.44117647058823517,1.6995770552471583,1.0,2.941473684210528,1.6161616161616146,0.440139469684409,0.39504355293828974,0.0,1.1256302521008381,0.07740740740740921,-0.018472906403940885,-0.2250000000000005,3.7281784508675195,0.18181818181818227,0.4999999999999998,0.785714285714284,0.4401394696844139,137.89363295880295,0.0,-0.21522309711285856,0.9885057471264376,-0.004930177331509166,-0.045,2.003764519404612,0.03389830508474516,2.680107526881732,0.4999999999999999,0.96808510638298,1.1495129357129998,5.068159286718932,0.0,1.8750000000000022,1.636173283361264,1.415730337078652,0.24999999999999997,1.35048231511254,0.5,1.5054945054945055,1.4999999999999998,1.5396145610278378,1.6556318636289136,1.5216332882685106,4.386223527914954
