date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,p95 deploy/frontend
2021-10-07 09:18:00,1.0,0.15714285714285703,0.10104011887072804,0.04453022678706825,0.09523809523809523,0.07040998217468808,2.220446049250313e-16,0.07142857142857145,0.033017492711369556,0.5777777777777778,1.0000000000000002,0.26428571428571423,0.11156969420845272,0.0004953914035824292,0.06482542801521024,0.009079043341395043,0.011103853690398438,5.551115123125783e-17,0.01249024199843871,0.0030398919149541292,0.0017117958294429053,0.23076923076923087,0.014274981217129902,0.4716890004693058,0.0009519994978464197,0.06581683361431193,0.006800703374928487,0.010263464183684266,0.00995261523937474,0.0,0.010433648516465603,0.00010833545910767656,0.0002444905323149074,0.24623115577889446,0.030158901740352406,0.14672892623980083,0.15015974440894564,0.2631578947368421,0.12085492023242415,0.05,0.14983713355048855,0.4994500000003086,0.10526315789473686,0.15885575167376753,0.14036589730454252,0.0,0.13794827758637931,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,1.0,130.9999999999999
2021-10-07 09:18:05,0.75,0.3999999999999999,0.04160475482912332,0.04453022678706825,0.14285714285714296,0.07040998217468808,2.220446049250313e-16,0.07142857142857145,0.04763406940063142,0.5777777777777778,1.0000000000000002,0.26428571428571423,0.03425462592508931,0.0007884847098820018,0.03298582682895766,0.009079043341395043,0.011757021554539527,0.4054054054054054,0.01249024199843871,0.004385627452489049,0.0017117958294429053,0.23076923076923087,0.014274981217129902,0.030974848191544543,0.002134152720446922,0.03274390016383823,0.006800703374928487,0.010369273092794413,0.00995261523937474,0.3807106598984771,0.010433648516465603,0.010009175077153983,0.0002444905323149074,0.24623115577889446,0.030158901740352406,0.13585923103266453,0.15654952076677314,0.15789473684210525,0.12085492023242415,0.15000000000000002,0.14983713355048855,0.4994500000003086,0.10526315789473686,0.1436396835057821,0.14036589730454252,0.0,0.13794827758637931,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,1.0,130.9999999999999
2021-10-07 09:18:10,0.75,0.3999999999999999,0.04160475482912332,0.043667007150153314,0.14285714285714296,0.06385281385281383,2.220446049250313e-16,0.28571428571428575,0.04763406940063142,0.37142857142857155,1.0000000000000002,0.278195488721805,0.03425462592508931,0.0007884847098820018,0.03298582682895766,0.011148220661061869,0.011757021554539527,0.4054054054054054,0.027322404371584706,0.004385627452489049,0.0042499758524099165,0.23076923076923087,0.015026296018031555,0.030974848191544543,0.002134152720446922,0.03274390016383823,0.01410987055359008,0.010369273092794413,0.009023075107568841,0.3807106598984771,0.021193348549070755,0.010009175077153983,0.02488745004805504,0.24623115577889446,0.041076640363204006,0.13585923103266453,0.15654952076677314,0.15789473684210525,0.13531619273886808,0.15000000000000002,0.1400651465798045,0.4994500000003086,0.15789473684210528,0.1436396835057821,0.09211512010610602,0.0,0.1293103448275862,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,99.02777777777774
2021-10-07 09:18:15,0.6354166666666667,0.2548387096774192,0.10846953937592861,0.043667007150153314,0.2285714285714286,0.06385281385281383,2.220446049250313e-16,0.28571428571428575,0.021947674418604013,0.37142857142857155,1.0000000000000002,0.278195488721805,0.02958754321550132,0.0009371552275701893,0.06785777098532952,0.011148220661061869,0.020901371652514697,0.2702702702702703,0.027322404371584706,0.0020207033465682867,0.0042499758524099165,0.23076923076923087,0.015026296018031555,0.07713021647309695,0.0007148714177967631,0.06638218290406361,0.01410987055359008,0.020315310549148237,0.009023075107568841,0.25380710659898476,0.021193348549070755,7.201368696498414e-05,0.02488745004805504,0.24623115577889446,0.041076640363204006,0.10868499301482379,0.15654952076677314,0.21052631578947367,0.13531619273886808,0.3,0.1400651465798045,0.4994500000003086,0.15789473684210528,0.15885575167376753,0.09211512010610602,0.0,0.1293103448275862,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,99.02777777777774
2021-10-07 09:18:20,0.6354166666666667,0.2548387096774192,0.10846953937592861,0.0358521314006347,0.2285714285714286,0.06397306397306396,2.220446049250313e-16,0.21428571428571425,0.021947674418604013,0.31999999999999995,1.0000000000000002,0.10571428571428587,0.02958754321550132,0.0009371552275701893,0.06785777098532952,0.006123075741871074,0.020901371652514697,0.2702702702702703,0.014571948998178503,0.0020207033465682867,0.0012324929971988807,0.23076923076923087,0.0005709992486852018,0.07713021647309695,0.0007148714177967631,0.06638218290406361,0.007605771064172374,0.020315310549148237,0.02104173853052776,0.25380710659898476,0.010723472086367421,7.201368696498414e-05,0.0001760331832667307,0.24623115577889446,0.029726516052318658,0.10868499301482379,0.15654952076677314,0.21052631578947367,0.08160289485779067,0.3,0.11400651465798044,0.4994500000003086,0.21052631578947367,0.15885575167376753,0.12282016014147466,0.0,0.17241379310344826,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,239.99999999999983
2021-10-07 09:18:25,0.591346153846154,0.3782608695652172,0.0007429420505200594,0.0358521314006347,0.14285714285714296,0.06397306397306396,2.220446049250313e-16,0.21428571428571425,0.04738493723849402,0.31999999999999995,1.0000000000000002,0.10571428571428587,0.03266957896711603,0.11343825982676077,0.0675545366883176,0.006123075741871074,0.024820378837361212,0.2702702702702703,0.014571948998178503,0.004362690070415398,0.0012324929971988807,0.23076923076923087,0.0005709992486852018,0.0390890906854146,0.4642200628289784,0.06632564797508844,0.007605771064172374,0.020950164003809123,0.02104173853052776,0.25380710659898476,0.010723472086367421,0.0037534406539327728,0.0001760331832667307,0.24623115577889446,0.029726516052318658,0.08151075499698307,0.0798722044728434,0.10526315789473684,0.08160289485779067,0.0,0.11400651465798044,0.4994500000003086,0.21052631578947367,0.09555690809494828,0.12282016014147466,0.0,0.17241379310344826,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,239.99999999999983
2021-10-07 09:18:30,0.591346153846154,0.3782608695652172,0.0007429420505200594,0.05098104980714402,0.14285714285714296,0.058275058275058265,2.220446049250313e-16,0.0,0.04738493723849402,0.5904761904761905,1.0000000000000002,0.4404761904761907,0.03266957896711603,0.11343825982676077,0.0675545366883176,0.010422664977542313,0.024820378837361212,0.2702702702702703,0.0,0.004362690070415398,0.0017354068064007189,0.23076923076923087,0.05033809166040576,0.0390890906854146,0.4642200628289784,0.06632564797508844,0.005317683947373981,0.020950164003809123,0.08389462791162096,0.25380710659898476,0.0,0.0037534406539327728,0.0002478628155192439,0.24623115577889446,0.041833315317263024,0.08151075499698307,0.0798722044728434,0.10526315789473684,0.08986647914718719,0.0,0.10097719869706838,0.4994500000003086,0.0,0.09555690809494828,0.10088798868763992,0.0,0.06896551724137934,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,229.9999999999992
2021-10-07 09:18:35,0.65625,0.12727272727272698,0.00037147102526003057,0.05098104980714402,0.07142857142857145,0.058275058275058265,1.1102230246251565e-16,0.0,0.029150579150579947,0.5904761904761905,1.0000000000000002,0.4404761904761907,0.062257122182617065,0.0004168084156615287,0.002692720557465932,0.010422664977542313,0.023514043109079043,0.2702702702702703,0.0,0.002683868537527223,0.0017354068064007189,0.23076923076923087,0.05033809166040576,0.8489563636529311,0.0002109742476912402,0.0026729714419459773,0.005317683947373981,0.02073854618558883,0.08389462791162096,0.25380710659898476,0.0,9.564752245543214e-05,0.0002478628155192439,0.24623115577889446,0.041833315317263024,0.12498953582552824,0.11501597444089454,0.0,0.08986647914718719,0.09999999999999999,0.10097719869706838,0.0,0.0,0.10712111990261718,0.10088798868763992,0.0,0.06896551724137934,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.0,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,229.9999999999992
2021-10-07 09:18:40,0.65625,0.12727272727272698,0.00037147102526003057,0.10585941127309872,0.07142857142857145,0.06526806526806528,1.1102230246251565e-16,0.14285714285714296,0.029150579150579947,0.2666666666666665,1.0000000000000002,0.2032967032967039,0.062257122182617065,0.0004168084156615287,0.002692720557465932,0.04737993780951287,0.023514043109079043,0.2702702702702703,0.058548009367681494,0.002683868537527223,0.05772883866190161,0.4871794871794871,0.009767092411720522,0.8489563636529311,0.0002109742476912402,0.0026729714419459773,0.1831034653220626,0.02073854618558883,0.19978455970903458,0.25380710659898476,0.04293011629170742,9.564752245543214e-05,0.056806110577166294,0.4974874371859297,0.029510323208301825,0.12498953582552824,0.11501597444089454,0.0,0.09089942718336176,0.09999999999999999,0.12703583061889245,0.0,0.15789473684210528,0.10712111990261718,0.10966085726917381,0.0,0.18965517241379312,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.0,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,1644.444444444444
2021-10-07 09:18:45,0.5625000000000002,0.3687499999999999,0.04160475482912332,0.10585941127309872,0.09523809523809523,0.06526806526806528,1.1102230246251565e-16,0.14285714285714296,0.5668941979522182,0.2666666666666665,1.0000000000000002,0.2032967032967039,0.32854501112212914,0.9226306489581878,0.061186616451067086,0.04737993780951287,0.024167210973220138,0.0,0.058548009367681494,0.555432372505544,0.05772883866190161,0.4871794871794871,0.009767092411720522,0.29898438532302374,0.9872967099973401,0.0651384144666099,0.1831034653220626,0.020844355094698976,0.19978455970903458,0.0,0.04293011629170742,0.040286929685544856,0.056806110577166294,0.4974874371859297,0.029510323208301825,0.05977136458271048,0.12140575079872204,0.15789473684210525,0.09089942718336176,0.05,0.12703583061889245,1.0,0.15789473684210528,0.15337796713329277,0.10966085726917381,0.0,0.18965517241379312,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,1.0,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,1644.444444444444
2021-10-07 09:18:50,0.5625000000000002,0.3687499999999999,0.04160475482912332,0.0770465489566613,0.09523809523809523,0.06759906759906761,1.1102230246251565e-16,0.09523809523809523,0.5668941979522182,0.048979591836734504,1.0000000000000002,0.377551020408164,0.32854501112212914,0.9226306489581878,0.061186616451067086,0.01694402856155707,0.024167210973220138,0.0,0.013270882123341137,0.555432372505544,0.0002833317234939986,0.23076923076923087,0.033809166040571034,0.29898438532302374,0.9872967099973401,0.0651384144666099,0.01606957479714414,0.020844355094698976,0.010192262304605959,0.0,0.010542332355178784,0.040286929685544856,4.0467398452120884e-05,0.24623115577889446,0.030807480272403,0.05977136458271048,0.12140575079872204,0.15789473684210525,0.09709711540040915,0.05,0.1107491856677524,1.0,0.052631578947368425,0.15337796713329277,0.10088798868763992,0.0,0.08620689655172414,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,1.0,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,142.0000000000001
2021-10-07 09:18:55,0.46875,0.0,0.030460624071322422,0.0770465489566613,0.19047619047619047,0.06759906759906761,2.220446049250313e-16,0.09523809523809523,0.06789568345323804,0.048979591836734504,1.0000000000000002,0.377551020408164,0.027121914614209548,0.0003106151887413925,0.06300602223313866,0.01694402856155707,0.023514043109079043,0.2702702702702703,0.013270882123341137,0.006251096683628721,0.0002833317234939986,0.23076923076923087,0.033809166040571034,0.16044342584281449,0.0025787678705400177,0.06547762404046091,0.01606957479714414,0.02073854618558883,0.010192262304605959,0.25380710659898476,0.010542332355178784,0.014763533238802192,4.0467398452120884e-05,0.24623115577889446,0.030807480272403,0.13042438342909637,0.10223642172523958,0.10526315789473684,0.09709711540040915,0.09999999999999999,0.1107491856677524,0.4994500000003086,0.052631578947368425,0.12051125989044432,0.10088798868763992,0.0,0.08620689655172414,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,142.0000000000001
2021-10-07 09:19:00,0.46875,0.0,0.030460624071322422,0.031627132750728204,0.19047619047619047,0.04747474747474747,2.220446049250313e-16,0.42857142857142866,0.06789568345323804,0.4,1.0000000000000002,0.2032967032967039,0.027121914614209548,0.0003106151887413925,0.06300602223313866,0.009342969019923923,0.023514043109079043,0.2702702702702703,0.028103044496487112,0.006251096683628721,0.002337486718825471,0.23076923076923087,0.03531179564237419,0.16044342584281449,0.0025787678705400177,0.06547762404046091,0.13296328467617213,0.02073854618558883,0.019571176993881736,0.25380710659898476,0.021302032387783942,0.014763533238802192,0.21897920987404507,0.24623115577889446,0.03102367311641986,0.13042438342909637,0.10223642172523958,0.10526315789473684,0.08470173896631437,0.09999999999999999,0.09120521172638434,0.4994500000003086,0.10526315789473686,0.12051125989044432,0.07895581723380517,0.0,0.06896551724137934,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,172.50000000000017
2021-10-07 09:19:05,0.453125,0.31666666666666665,0.0014858841010401188,0.031627132750728204,0.28571428571428575,0.04747474747474747,2.220446049250313e-16,0.42857142857142866,0.09060000000000024,0.4,1.0000000000000002,0.2032967032967039,0.1670463377375171,0.0003424731568174356,0.06482542801521024,0.009342969019923923,0.024167210973220138,0.13513513513513511,0.028103044496487112,0.00834146341463421,0.002337486718825471,0.23076923076923087,0.03531179564237419,0.8751554860962382,0.0005126151142249983,0.06581683361431193,0.13296328467617213,0.020844355094698976,0.019571176993881736,0.1269035532994924,0.021302032387783942,0.8383935274001173,0.21897920987404507,0.24623115577889446,0.03102367311641986,0.0978152978076875,0.09904153354632586,0.05263157894736842,0.08470173896631437,0.05,0.09120521172638434,0.4994500000003086,0.10526315789473686,0.1040779062690201,0.07895581723380517,0.0,0.06896551724137934,0.49955000000011296,0.49965000000020154,0.49890000000004875,0.49985000000015134,0.4999500000003536,0.4999500000003536,0.4994500000000244,0.0,0.49955000000011296,0.4999500000012631,0.0,0.4999500000012631,172.50000000000017
