"Time","p50 deploy/adservice","p50 deploy/cartservice","p50 deploy/checkoutservice","p50 deploy/currencyservice","p50 deploy/emailservice","p50 deploy/frontend","p50 deploy/loadgenerator","p50 deploy/paymentservice","p50 deploy/productcatalogservice","p50 deploy/recommendationservice","p50 deploy/redis-cart","p50 deploy/shippingservice"
2021-10-07 09:18:00,3.1666666666666665,1.2571428571428571,23.333333333333332,0.5521472392638036,0.6666666666666666,43.23529411764706,0.7500000000000001,0.625,0.5043731778425655,6.527777777777778,0.7500000000000001,0.5499999999999999
2021-10-07 09:18:05,2.5,1.5,10,0.5521472392638036,0.7500000000000001,43.23529411764706,0.7500000000000001,0.625,0.5063091482649843,6.527777777777778,0.7500000000000001,0.5499999999999999
2021-10-07 09:18:10,2.5,1.5,10,0.5511363636363638,0.7500000000000001,41.07142857142856,0.7500000000000001,1,0.5063091482649843,5.625000000000001,0.7500000000000001,0.5526315789473685
2021-10-07 09:18:15,2.1944444444444446,1.3548387096774193,24.999999999999993,0.5511363636363638,0.8999999999999999,41.07142857142856,0.7500000000000001,1,0.5029069767441859,5.625000000000001,0.7500000000000001,0.5526315789473685
2021-10-07 09:18:20,2.1944444444444446,1.3548387096774193,24.999999999999993,0.5419847328244275,0.8999999999999999,41.11111111111111,0.7500000000000001,0.8749999999999999,0.5029069767441859,5.3999999999999995,0.7500000000000001,0.52
2021-10-07 09:18:25,2.076923076923077,1.4782608695652173,0.8333333333333333,0.5419847328244275,0.7500000000000001,41.11111111111111,0.7500000000000001,0.8749999999999999,0.5062761506276151,5.3999999999999995,0.7500000000000001,0.52
2021-10-07 09:18:30,2.076923076923077,1.4782608695652173,0.8333333333333333,0.5597014925373134,0.7500000000000001,39.230769230769226,0.7500000000000001,0.5,0.5062761506276151,6.583333333333333,0.7500000000000001,0.5833333333333334
2021-10-07 09:18:35,2.25,1.227272727272727,0.7500000000000001,0.5597014925373134,0.625,39.230769230769226,0.75,0.5,0.503861003861004,6.583333333333333,0.7500000000000001,0.5833333333333334
2021-10-07 09:18:40,2.25,1.227272727272727,0.7500000000000001,0.6239669421487604,0.625,41.53846153846153,0.75,0.7500000000000001,0.503861003861004,5.166666666666666,0.7500000000000001,0.5384615384615385
2021-10-07 09:18:45,2.0000000000000004,1.46875,10,0.6239669421487604,0.6666666666666666,41.53846153846153,0.75,0.7500000000000001,0.5750853242320819,5.166666666666666,0.7500000000000001,0.5384615384615385
2021-10-07 09:18:50,2.0000000000000004,1.46875,10,0.5902255639097744,0.6666666666666666,42.30769230769231,0.75,0.6666666666666666,0.5750853242320819,4.2142857142857135,0.7500000000000001,0.5714285714285715
2021-10-07 09:18:55,1.75,1.0999999999999999,7.499999999999998,0.5902255639097744,0.8333333333333333,42.30769230769231,0.7500000000000001,0.6666666666666666,0.5089928057553957,4.2142857142857135,0.7500000000000001,0.5714285714285715
2021-10-07 09:19:00,1.75,1.0999999999999999,7.499999999999998,0.537037037037037,0.8333333333333333,35.666666666666664,0.7500000000000001,1.25,0.5089928057553957,5.75,0.7500000000000001,0.5384615384615385
2021-10-07 09:19:05,1.7083333333333333,1.4166666666666667,1,0.537037037037037,1,35.666666666666664,0.7500000000000001,1.25,0.512,5.75,0.7500000000000001,0.5384615384615385
2021-10-07 09:19:10,1.7083333333333333,1.4166666666666667,1,0.527972027972028,1,38.33333333333333,0.7500000000000001,1,0.512,5.375,0.7500000000000001,0.5625000000000001
2021-10-07 09:19:15,1.75,1.25,1,0.527972027972028,0.8333333333333333,38.33333333333333,0.7500000000000001,1,0.5044052863436124,5.375,0.7500000000000001,0.5625000000000001
2021-10-07 09:19:20,1.75,1.25,1,0.5642458100558658,0.8333333333333333,45.83333333333333,0.7500000000000001,1,0.5044052863436124,6.1,0.7500000000000001,0.5789473684210525
2021-10-07 09:19:25,1.772727272727273,1.4078947368421053,32.5,0.5642458100558658,0.6000000000000001,45.83333333333333,0.7500000000000001,1,0.5221606648199446,6.1,0.7500000000000001,0.5789473684210525
2021-10-07 09:19:30,1.772727272727273,1.4078947368421053,32.5,0.5198863636363638,0.6000000000000001,42.1875,0.7500000000000001,1,0.5221606648199446,5.5,0.7500000000000001,0.5227272727272728
2021-10-07 09:19:35,1.5476190476190474,1.3645833333333333,7.499999999999998,0.5198863636363638,1.25,42.1875,0.7500000000000001,1,0.5092024539877301,5.5,0.7500000000000001,0.5227272727272728
2021-10-07 09:19:40,1.5476190476190474,1.3645833333333333,7.499999999999998,0.5381165919282511,1.25,39.666666666666664,0.7500000000000001,0.7500000000000001,0.5092024539877301,6.048387096774193,0.7500000000000001,0.5294117647058824
2021-10-07 09:19:45,1.477272727272727,1.4487179487179487,0.7500000000000001,0.5381165919282511,0.7500000000000001,39.666666666666664,0.7500000000000001,0.7500000000000001,0.5014409221902018,6.048387096774193,0.7500000000000001,0.5294117647058824
2021-10-07 09:19:50,1.477272727272727,1.4487179487179487,0.7500000000000001,0.6129032258064516,0.7500000000000001,45.99999999999998,0.7500000000000001,1,0.5014409221902018,7,0.7500000000000001,0.55
2021-10-07 09:19:55,1.7321428571428572,1.6388888888888888,10,0.6129032258064516,0.8749999999999999,45.99999999999998,0.7500000000000001,1,0.5179425837320574,7,0.7500000000000001,0.55
2021-10-07 09:20:00,1.7321428571428572,1.6388888888888888,10,0.5569476082004555,0.8749999999999999,59.48275862068966,0.7500000000000001,0.6000000000000001,0.5179425837320574,5.663265306122448,0.7500000000000001,0.6124999999999999
2021-10-07 09:20:05,1.4693877551020407,1.4662162162162162,20,0.5569476082004555,1.5,59.48275862068966,0.7500000000000001,0.6000000000000001,0.5096286107290233,5.663265306122448,0.7500000000000001,0.6124999999999999
2021-10-07 09:20:10,1.4693877551020407,1.4662162162162162,20,0.65,1.5,66.91176470588236,0.7500000000000001,0.7,0.5096286107290233,5.862068965517241,0.7500000000000001,0.5131578947368421
2021-10-07 09:20:15,1.4705882352941178,1.5235849056603774,74.99999999999997,0.65,0.7,66.91176470588236,0.7500000000000001,0.7,0.515005359056806,5.862068965517241,0.7500000000000001,0.5131578947368421
2021-10-07 09:20:20,1.4705882352941178,1.5235849056603774,74.99999999999997,0.6546218487394957,0.7,97.72727272727275,0.7500000000000001,0.8999999999999999,0.515005359056806,5.895061728395062,0.7500000000000001,0.5363636363636363
2021-10-07 09:20:25,1.6293103448275863,1.4597701149425288,34.99999999999999,0.6546218487394957,0.8,97.72727272727275,0.7500000000000001,0.8999999999999999,0.5572967678746327,5.895061728395062,0.7500000000000001,0.5363636363636363
2021-10-07 09:20:30,1.6293103448275863,1.4597701149425288,34.99999999999999,0.8240901213171576,0.8,264.2857142857143,0.7500000000000001,1.1249999999999998,0.5572967678746327,6.595744680851064,0.7500000000000001,0.6585365853658537
2021-10-07 09:20:35,1.68939393939394,1.7200000000000002,33.75,0.8240901213171576,0.8125,264.2857142857143,0.7500000000000001,1.1249999999999998,0.5501579778830963,6.595744680851064,0.7500000000000001,0.6585365853658537
2021-10-07 09:20:40,1.68939393939394,1.7200000000000002,33.75,0.7811387900355872,0.8125,232.14285714285717,0.7500000000000001,0.9999999999999998,0.5501579778830963,7.5,0.7500000000000001,0.548611111111111
2021-10-07 09:20:45,1.4375,1.724576271186441,45,0.7811387900355872,1.375,232.14285714285717,0.7500000000000001,0.9999999999999998,0.5606271777003483,7.5,0.7500000000000001,0.548611111111111
2021-10-07 09:20:50,1.4375,1.724576271186441,45,0.7975567190226874,1.375,187.75510204081633,0.7500000000000001,1.5,0.5606271777003483,7.280219780219781,0.7500000000000001,0.587719298245614
2021-10-07 09:20:55,1.0583333333333336,1.6470588235294117,130,0.7975567190226874,1.5999999999999999,187.75510204081633,0.7500000000000001,1.5,0.5748567335243552,7.280219780219781,0.7500000000000001,0.587719298245614
2021-10-07 09:21:00,1.0583333333333336,1.6470588235294117,130,0.6369863013698629,1.5999999999999999,152.5,0.7500000000000001,1.3,0.5748567335243552,6.82,0.7500000000000001,0.5987654320987653
2021-10-07 09:21:05,0.8941176470588235,1.623015873015873,36.666666666666664,0.6369863013698629,1.5,152.5,0.7500000000000001,1.3,0.5257246376811594,6.82,0.7500000000000001,0.5987654320987653
2021-10-07 09:21:10,0.8941176470588235,1.623015873015873,36.666666666666664,0.7272727272727273,1.5,165.21739130434787,0.7500000000000001,1.4285714285714286,0.5257246376811594,7.357142857142858,0.7500000000000001,0.5797101449275363
2021-10-07 09:21:15,1.3399999999999999,1.6714285714285713,75,0.7272727272727273,1.5,165.21739130434787,0.7500000000000001,1.4285714285714286,0.5658307210031347,7.357142857142858,0.7500000000000001,0.5797101449275363
2021-10-07 09:21:20,1.3399999999999999,1.6714285714285713,75,0.6691810344827586,1.5,87.50000000000001,0.7500000000000001,1.25,0.5658307210031347,6.432584269662921,0.7500000000000001,0.5462962962962962
